Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
13;2017;3946;LaFell, Brandon;WR;cin;h;pit;9.5;0
13;2017;5333;Thielen, Adam;WR;min;a;atl;9.1;0
13;2017;5344;Moncrief, Donte;WR;jac;h;ind;8.7;0
13;2017;5456;Shepard, Sterling;WR;nyg;a;oak;8.6;0
13;2017;5263;Adams, Davante;WR;gnb;h;tam;8.2;0
13;2017;3830;Maclin, Jeremy;WR;bal;h;det;8.1;
13;2017;5367;Bryant, Martavis;WR;oak;h;nyg;8;0
13;2017;5113;Smith, Torrey;WR;car;a;nor;7.9;0
13;2017;5500;Rogers, Chester;WR;ind;a;jac;7.3;0
13;2017;5412;Humphries, Adam;WR;tam;a;gnb;7.3;0
13;2017;5159;Sanu, Mohamed;WR;atl;h;min;7.3;0
13;2017;3751;Nelson, Jordy;WR;oak;h;nyg;6.7;0
13;2017;5554;Golladay, Kenny;WR;det;a;bal;6.4;0
13;2017;5273;King, Tavarres;WR;min;a;atl;6.3;0
13;2017;5409;Nelson, J.J.;WR;ari;h;lar;6.2;0
13;2017;5569;Switzer, Ryan;WR;pit;a;cin;6;0
13;2017;5223;Shepard, Russell;WR;nyg;a;oak;5.9;0
13;2017;5479;Moore, Chris;WR;bal;h;det;5.8;0
13;2017;5339;Wilson, Albert;WR;mia;h;den;5.7;0
13;2017;3902;Decker, Eric;WR;nwe;a;buf;5.7;
13;2017;5553;Smith-Schuster, JuJu;WR;pit;a;cin;5.7;0
13;2017;5424;Diggs, Stefon;WR;min;a;atl;5.7;0
13;2017;3851;Amendola, Danny;WR;mia;h;den;5.4;0
13;2017;3670;Ginn Jr., Ted;WR;nor;h;car;5.3;0
13;2017;5253;Evans, Mike;WR;tam;a;gnb;5.3;0
13;2017;5287;Snead, Willie;WR;bal;h;det;5.1;0
13;2017;5188;Wright, Jarius;WR;car;a;nor;4.8;0
13;2017;5326;Coleman, Brandon;WR;nor;h;car;4.8;0
13;2017;3997;Thomas, Demaryius;WR;den;a;mia;4.7;0
13;2017;5601;Hansen, Chad;WR;nwe;a;buf;4.5;0
13;2017;5162;Wright, Kendall;WR;min;a;atl;4.5;0
13;2017;3770;Jackson, DeSean;WR;tam;a;gnb;4.4;0
13;2017;5089;Jones, Julio;WR;atl;h;min;4.4;0
13;2017;5579;Godwin, Chris;WR;tam;a;gnb;4.4;0
13;2017;5557;Jones, Zay;WR;buf;h;nwe;4.2;0
13;2017;5255;Cooks, Brandin;WR;lar;a;ari;4.2;0
13;2017;5160;Thompson, Deonte;WR;dal;h;was;4.1;0
13;2017;5216;Williams, Terrance;WR;dal;h;was;4.1;0
13;2017;5148;Floyd, Michael;WR;nor;h;car;4;0
13;2017;5515;Robinson, Demarcus;WR;kan;a;nyj;3.7;0
13;2017;5455;Boyd, Tyler;WR;cin;h;pit;3.5;0
13;2017;5555;Taylor, Taywan;WR;ten;h;hou;3.5;0
13;2017;5163;Beasley, Cole;WR;dal;h;was;3.4;0
13;2017;5353;Fowler, Bennie;WR;chi;h;sfo;3.3;0
13;2017;5550;Davis, Corey;WR;ten;h;hou;3.2;0
13;2017;3983;Sanders, Emmanuel;WR;den;a;mia;3.1;0
13;2017;3824;Britt, Kenny;WR;cle;a;lac;3;0
13;2017;5595;Hall, Marvin;WR;atl;h;min;3;0
13;2017;5599;Malone, Josh;WR;cin;h;pit;2.9;0
13;2017;5292;Bersin, Brenton;WR;car;a;nor;2.8;
13;2017;5260;Richardson, Paul;WR;was;a;dal;2.8;0
13;2017;3820;Murphy, Louis;WR;sfo;a;chi;2.6;
13;2017;5582;Reynolds, Josh;WR;lar;a;ari;2.6;0
13;2017;5254;Matthews, Jordan;WR;nwe;a;buf;2.4;0
13;2017;5531;Byrd, Damiere;WR;car;a;nor;2.2;0
13;2017;5589;Thompson, Chris;WR;hou;a;ten;2.1;0
13;2017;5361;Gabriel, Taylor;WR;chi;h;sfo;2.1;0
13;2017;5578;Hollins, Mack;WR;phi;a;sea;2;0
13;2017;5508;Lewis, Roger;WR;nyg;a;oak;1.9;0
13;2017;5453;Treadwell, Laquon;WR;min;a;atl;1.9;0
13;2017;5432;Williams, Tyrell;WR;lac;h;cle;1.8;0
13;2017;5265;Ellington, Bruce;WR;hou;a;ten;1.7;0
13;2017;5268;Latimer, Cody;WR;nyg;a;oak;1.5;0
13;2017;5380;Parker, DeVante;WR;mia;h;den;1.5;0
13;2017;5478;Rogers, Eli;WR;pit;a;cin;1.4;0
13;2017;5191;Bellamy, Josh;WR;chi;h;sfo;1.4;0
13;2017;5462;Cooper, Pharoh;WR;lar;a;ari;1.3;0
13;2017;5430;Clay, Kaelin;WR;nyg;a;oak;1.3;0
13;2017;5496;Lewis, Tommylee;WR;nor;h;car;1.2;0
13;2017;5585;Brown, Noah;WR;dal;h;was;0.8;0
13;2017;5199;Austin, Tavon;WR;dal;h;was;0.8;0
13;2017;5551;Stewart, ArDarius;WR;nyj;h;kan;0.5;0
13;2017;5606;Wilson, Bobo;WR;tam;a;gnb;0.4;0
13;2017;5486;Grant, Jakeem;WR;mia;h;den;0.2;0
13;2017;4494;Gronkowski, Rob;TE;nwe;a;buf;26.7;0
13;2017;4582;Kelce, Travis;TE;kan;a;nyj;25.4;0
13;2017;4701;Engram, Evan;TE;nyg;a;oak;22.9;0
13;2017;4679;Anderson, Stephen;TE;hou;a;ten;18.9;0
13;2017;4648;Brate, Cameron;TE;tam;a;gnb;17.9;0
13;2017;4702;Njoku, David;TE;cle;a;lac;17.4;0
13;2017;4360;Walker, Delanie;TE;ten;h;hou;17.3;0
13;2017;4675;Henry, Hunter;TE;lac;h;cle;15.1;0
13;2017;4537;Rudolph, Kyle;TE;min;a;atl;13.6;0
13;2017;4492;Graham, Jimmy;TE;gnb;h;tam;11.6;0
13;2017;4292;Watson, Ben;TE;nor;h;car;11.4;0
13;2017;4534;Thomas, Julius;TE;mia;h;den;11;
13;2017;4324;Lewis, Marcedes;TE;gnb;h;tam;10.6;0
13;2017;4651;Walford, Clive;TE;nyj;h;kan;9.7;0
13;2017;4705;Everett, Gerald;TE;lar;a;ari;8.7;0
13;2017;4618;Burton, Trey;TE;chi;h;sfo;8.2;0
13;2017;4601;Ebron, Eric;TE;ind;a;jac;7.8;0
13;2017;4262;Witten, Jason;TE;dal;h;was;7.8;
13;2017;4688;Vannett, Nick;TE;sea;h;phi;7;0
13;2017;4712;Seals-Jones, Ricky;TE;ari;h;lar;6.4;0
13;2017;4270;Gates, Antonio;TE;lac;h;cle;6.2;0
13;2017;4690;DeValve, Seth;TE;cle;a;lac;5.3;0
13;2017;4677;Hooper, Austin;TE;atl;h;min;5.1;0
13;2017;4564;Celek, Garrett;TE;sfo;a;chi;5;0
13;2017;4543;Clay, Charles;TE;buf;h;nwe;5;0
13;2017;4652;Kroft, Tyler;TE;cin;h;pit;5;0
13;2017;4594;Doyle, Jack;TE;ind;a;jac;4.6;0
13;2017;4542;Green, Virgil;TE;lac;h;cle;4.6;0
13;2017;4577;Toilolo, Levine;TE;det;a;bal;4.5;0
13;2017;4569;Ertz, Zach;TE;phi;a;sea;4.4;0
13;2017;5110;Paul, Niles;TE;jac;h;ind;4.2;0
13;2017;4703;Kittle, George;TE;sfo;a;chi;4;0
13;2017;4664;O'Shaughnessy, James;TE;jac;h;ind;3.9;0
13;2017;4327;Fasano, Anthony;TE;mia;h;den;3.9;
13;2017;4482;Dickson, Ed;TE;sea;h;phi;3.8;0
13;2017;4493;Gresham, Jermaine;TE;ari;h;lar;3.7;0
13;2017;4715;Traylor, Austin;TE;den;a;mia;3.6;0
13;2017;4640;Fiedorowicz, C.J.;TE;hou;a;ten;3.6;
13;2017;4323;Davis, Vernon;TE;was;a;dal;3.5;0
13;2017;4710;Roberts, Michael;TE;det;a;bal;3.3;0
13;2017;4656;Uzomah, C.J.;TE;cin;h;pit;3.1;0
13;2017;4590;Williams, Brandon;TE;ind;a;jac;3.1;
13;2017;4609;Fells, Darren;TE;cle;a;lac;3;0
13;2017;1463;Thomas, Logan;TE;buf;h;nwe;3;0
13;2017;4637;Supernaw, Phillip;TE;ten;h;hou;3;0
13;2017;4602;Seferian-Jenkins, Austin;TE;jac;h;ind;2.7;0
13;2017;4700;Howard, O.J.;TE;tam;a;gnb;2.7;0
13;2017;4599;Carrier, Derek;TE;oak;h;nyg;2.4;0
13;2017;4653;James, Jesse;TE;pit;a;cin;2.3;0
13;2017;4682;Cross, Alan;TE;tam;a;gnb;2.3;0
13;2017;5436;Brown, Daniel;TE;chi;h;sfo;2.3;0
13;2017;4716;Auclair, Antony;TE;tam;a;gnb;2.1;0
13;2017;4538;Kendricks, Lance;TE;gnb;h;tam;2.1;0
13;2017;4660;Boyle, Nick;TE;bal;h;det;2.1;0
13;2017;4604;Grimble, Xavier;TE;pit;a;cin;1.9;0
13;2017;4437;Cook, Jared;TE;oak;h;nyg;1.9;0
13;2017;4680;Higbee, Tyler;TE;lar;a;ari;1.6;0
13;2017;4576;Sims, Dion;TE;chi;h;sfo;1.5;0
13;2017;4554;Ellison, Rhett;TE;nyg;a;oak;1.5;0
13;2017;4629;Rodgers, Richard;TE;phi;a;sea;1.4;0
13;2017;4551;Allen, Dwayne;TE;nwe;a;buf;1.3;0
13;2017;4650;Williams, Maxx;TE;bal;h;det;1.1;0
13;2017;4499;Hoomanawanui, Michael;TE;nor;h;car;1;0
13;2017;4586;Hill, Josh;TE;nor;h;car;0.8;0
13;2017;7016;Miami;Def;mia;h;den;28;0
13;2017;7025;LA Rams;Def;lar;a;ari;21;0
13;2017;7009;Dallas;Def;dal;h;was;19;0
13;2017;7012;Green Bay;Def;gnb;h;tam;16;0
13;2017;7003;Baltimore;Def;bal;h;det;16;0
13;2017;7010;Denver;Def;den;a;mia;14;0
13;2017;7018;New England;Def;nwe;a;buf;13;0
13;2017;7014;Jacksonville;Def;jac;h;ind;12;0
13;2017;7006;Chicago;Def;chi;h;sfo;11;0
13;2017;7028;Seattle;Def;sea;h;phi;11;0
13;2017;7026;LA Chargers;Def;lac;h;cle;11;0
13;2017;7030;Tennessee;Def;ten;h;hou;10;0
13;2017;7022;Oakland;Def;oak;h;nyg;8;0
13;2017;7004;Buffalo;Def;buf;h;nwe;5;0
13;2017;7029;Tampa Bay;Def;tam;a;gnb;5;0
13;2017;7019;New Orleans;Def;nor;h;car;4;0
13;2017;7032;Houston;Def;hou;a;ten;4;0
13;2017;7017;Minnesota;Def;min;a;atl;4;0
13;2017;7007;Cincinnati;Def;cin;h;pit;3;0
13;2017;7005;Carolina;Def;car;a;nor;3;0
13;2017;7027;San Francisco;Def;sfo;a;chi;3;0
13;2017;7002;Atlanta;Def;atl;h;min;3;0
13;2017;7001;Arizona;Def;ari;h;lar;3;0
13;2017;7024;Pittsburgh;Def;pit;a;cin;3;0
13;2017;7020;New York G;Def;nyg;a;oak;3;0
13;2017;7023;Philadelphia;Def;phi;a;sea;2;0
13;2017;7008;Cleveland;Def;cle;a;lac;2;0
13;2017;7021;New York J;Def;nyj;h;kan;1;0
13;2017;7031;Washington;Def;was;a;dal;-3;0
13;2017;7011;Detroit;Def;det;a;bal;-4;0
13;2017;7015;Kansas City;Def;kan;a;nyj;-4;0
