Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
8;2017;5594;Williams, Mike;WR;lac;a;nwe;1.7;0
8;2017;5207;Hunter, Justin;WR;pit;a;det;1.7;0
8;2017;5569;Switzer, Ryan;WR;pit;a;det;1.7;0
8;2017;5160;Thompson, Deonte;WR;dal;a;was;1.5;0
8;2017;5515;Robinson, Demarcus;WR;kan;h;den;1.5;0
8;2017;5513;Treggs, Bryce;WR;phi;h;sfo;1.2;0
8;2017;5361;Gabriel, Taylor;WR;chi;a;nor;0.7;0
8;2017;5111;Kerley, Jeremy;WR;buf;h;oak;0.7;0
8;2017;5480;Erickson, Alex;WR;cin;h;ind;0.4;0
8;2017;5574;McKenzie, Isaiah;WR;den;a;kan;-1;0
8;2017;4594;Doyle, Jack;TE;ind;a;cin;33.1;0
8;2017;4582;Kelce, Travis;TE;kan;h;den;29.3;0
8;2017;4492;Graham, Jimmy;TE;gnb;h;-;19.9;0
8;2017;4494;Gronkowski, Rob;TE;nwe;h;lac;16.7;0
8;2017;4537;Rudolph, Kyle;TE;min;a;cle;14.7;0
8;2017;4677;Hooper, Austin;TE;atl;a;nyj;14.7;0
8;2017;4569;Ertz, Zach;TE;phi;h;sfo;13.4;0
8;2017;4648;Brate, Cameron;TE;tam;h;car;10.4;0
8;2017;4692;Derby, A.J.;TE;den;a;kan;10.1;0
8;2017;4437;Cook, Jared;TE;oak;a;buf;9.7;0
8;2017;4652;Kroft, Tyler;TE;cin;h;ind;9.6;0
8;2017;4704;Tomlinson, Eric;TE;nyj;h;atl;9;0
8;2017;4292;Watson, Ben;TE;nor;h;chi;8.6;0
8;2017;4602;Seferian-Jenkins, Austin;TE;jac;h;-;7.8;0
8;2017;4601;Ebron, Eric;TE;ind;a;cin;7.8;0
8;2017;4660;Boyle, Nick;TE;bal;h;mia;6.9;0
8;2017;4482;Dickson, Ed;TE;sea;h;hou;6.4;0
8;2017;4653;James, Jesse;TE;pit;a;det;6.2;0
8;2017;4262;Witten, Jason;TE;dal;a;was;6.1;
8;2017;4586;Hill, Josh;TE;nor;h;chi;5.9;0
8;2017;4694;Morgan, David;TE;min;a;cle;5.8;0
8;2017;4576;Sims, Dion;TE;chi;a;nor;4.5;0
8;2017;4270;Gates, Antonio;TE;lac;a;nwe;4.5;0
8;2017;4703;Kittle, George;TE;sfo;a;phi;4.2;0
8;2017;4618;Burton, Trey;TE;chi;a;nor;4.1;0
8;2017;4323;Davis, Vernon;TE;was;h;dal;4;0
8;2017;4577;Toilolo, Levine;TE;det;h;pit;4;0
8;2017;4702;Njoku, David;TE;cle;h;min;3.9;0
8;2017;4700;Howard, O.J.;TE;tam;h;car;3.6;0
8;2017;4564;Celek, Garrett;TE;sfo;a;phi;3.4;0
8;2017;4675;Henry, Hunter;TE;lac;a;nwe;3.1;0
8;2017;4535;Smith, Lee;TE;oak;a;buf;3.1;0
8;2017;4327;Fasano, Anthony;TE;mia;a;bal;3.1;
8;2017;4668;Swaim, Geoff;TE;dal;a;was;2.8;0
8;2017;4542;Green, Virgil;TE;lac;a;nwe;2.6;0
8;2017;4363;Celek, Brent;TE;phi;h;sfo;2.4;
8;2017;4707;Hollister, Jacob;TE;nwe;h;lac;2.3;0
8;2017;4609;Fells, Darren;TE;cle;h;min;2.2;0
8;2017;4534;Thomas, Julius;TE;mia;a;bal;2.2;
8;2017;4676;Heuerman, Jeff;TE;den;a;kan;2.1;0
8;2017;4679;Anderson, Stephen;TE;hou;a;sea;2.1;0
8;2017;4592;Griffin, Ryan;TE;hou;a;sea;2;0
8;2017;4713;Hikutini, Cole;TE;sfo;a;phi;2;0
8;2017;5436;Brown, Daniel;TE;chi;a;nor;1.9;0
8;2017;4688;Vannett, Nick;TE;sea;h;hou;1.8;0
8;2017;1463;Thomas, Logan;TE;buf;h;oak;1.7;0
8;2017;4661;O'Leary, Nick;TE;buf;h;oak;1.5;0
8;2017;4573;Reed, Jordan;TE;was;h;dal;1.5;0
8;2017;4690;DeValve, Seth;TE;cle;h;min;1;0
8;2017;4552;Fleener, Coby;TE;nor;h;chi;0.9;
8;2017;7003;Baltimore;Def;bal;h;mia;29;0
8;2017;7023;Philadelphia;Def;phi;h;sfo;20;0
8;2017;7015;Kansas City;Def;kan;h;den;20;0
8;2017;7009;Dallas;Def;dal;a;was;19;0
8;2017;7005;Carolina;Def;car;a;tam;16;0
8;2017;7004;Buffalo;Def;buf;h;oak;15;0
8;2017;7007;Cincinnati;Def;cin;h;ind;14;0
8;2017;7028;Seattle;Def;sea;h;hou;13;0
8;2017;7013;Indianapolis;Def;ind;a;cin;10;0
8;2017;7018;New England;Def;nwe;h;lac;9;0
8;2017;7019;New Orleans;Def;nor;h;chi;8;0
8;2017;7017;Minnesota;Def;min;a;cle;8;0
8;2017;7006;Chicago;Def;chi;a;nor;7;0
8;2017;7002;Atlanta;Def;atl;a;nyj;6;0
8;2017;7010;Denver;Def;den;a;kan;5;0
8;2017;7021;New York J;Def;nyj;h;atl;5;0
8;2017;7011;Detroit;Def;det;h;pit;5;0
8;2017;7027;San Francisco;Def;sfo;a;phi;5;0
8;2017;7024;Pittsburgh;Def;pit;a;det;5;0
8;2017;7008;Cleveland;Def;cle;h;min;4;0
8;2017;7031;Washington;Def;was;h;dal;4;0
8;2017;7026;LA Chargers;Def;lac;a;nwe;4;0
8;2017;7029;Tampa Bay;Def;tam;h;car;3;0
8;2017;7016;Miami;Def;mia;a;bal;1;0
8;2017;7022;Oakland;Def;oak;a;buf;-1;0
