Week;Year;GID;Name;Pos;Team;h/a;Oppt;DK points;DK salary
3;2017;1401;Mallett, Ryan;QB;bal;a;jac;5.44;
3;2017;1239;Anderson, Derek;QB;car;h;nor;0.68;
3;2017;1309;Henne, Chad;QB;kan;a;lac;-0.3;500
3;2017;1302;Flacco, Joe;QB;bal;a;jac;-0.88;900
3;2017;2992;Gurley, Todd;RB;lar;a;sfo;40.9;300
3;2017;5447;Howard, Jordan;RB;chi;h;pit;35.4;300
3;2017;2915;Thompson, Chris;RB;was;h;oak;33.8;700
3;2017;5560;Hunt, Kareem;RB;kan;a;lac;28.3;900
3;2017;5559;Cook, Dalvin;RB;min;h;tam;27.9;200
3;2017;2930;Freeman, Devonta;RB;atl;a;det;25.8;600
3;2017;2933;Hyde, Carlos;RB;cle;a;ind;24.4;500
3;2017;5536;McCaffrey, Christian;RB;car;h;nor;23.7;400
3;2017;2997;Johnson, Duke;RB;cle;a;ind;22.4;700
3;2017;2831;Murray, DeMarco;RB;ten;h;sea;22;
3;2017;2888;Bell, Le'Veon;RB;pit;a;chi;21.8;400
3;2017;5444;Elliott, Ezekiel;RB;dal;a;ari;18.4;700
3;2017;5534;Fournette, Leonard;RB;jac;h;bal;17;100
3;2017;5564;Cohen, Tarik;RB;chi;h;pit;14.2;800
3;2017;2991;Gordon, Melvin;RB;lac;h;kan;13.9;800
3;2017;2707;McCoy, LeSean;RB;buf;h;den;13.9;0
3;2017;5565;Carson, Chris;RB;sea;a;ten;13.2;500
3;2017;5562;Kamara, Alvin;RB;nor;a;car;13.2;500
3;2017;2892;Ellington, Andre;RB;ari;h;dal;13.1;
3;2017;5535;Mixon, Joe;RB;cin;a;gnb;13.1;100
3;2017;5392;Montgomery, Ty;RB;gnb;h;cin;13;700
3;2017;2721;Blount, LeGarrette;RB;det;h;atl;12.7;600
3;2017;2467;Gore, Frank;RB;mia;a;nyj;12.7;700
3;2017;2629;Charles, Jamaal;RB;den;a;buf;12.7;
3;2017;2994;Coleman, Tevin;RB;atl;a;det;11.9;400
3;2017;2889;Bernard, Giovani;RB;cin;a;gnb;11.9;400
3;2017;2995;Abdullah, Ameer;RB;det;h;atl;11.6;800
3;2017;5539;Foreman, D'Onta;RB;hou;a;nwe;11;300
3;2017;2793;Ingram, Mark;RB;nor;a;car;10.6;700
3;2017;5448;Prosise, C.J.;RB;sea;a;ten;10.4;300
3;2017;5405;Grant, Corey;RB;jac;h;bal;10.3;0
3;2017;2819;Powell, Bilal;RB;nyj;h;mia;9.7;700
3;2017;5473;Smallwood, Wendell;RB;phi;h;nyg;9;0
3;2017;5450;Collins, Alex;RB;bal;a;jac;8.2;600
3;2017;5583;Clement, Corey;RB;phi;h;nyg;8.2;600
3;2017;2907;Riddick, Theo;RB;det;h;atl;7.8;200
3;2017;5370;Allen, Javorius;RB;bal;a;jac;7.8;200
3;2017;2969;Crowell, Isaiah;RB;nyj;h;mia;7.4;900
3;2017;5449;Washington, DeAndre;RB;oak;a;was;7.4;0
3;2017;2982;Oliver, Branden;RB;ind;h;cle;7.4;0
3;2017;5445;Henry, Derrick;RB;ten;h;sea;7.4;400
3;2017;2859;Miller, Lamar;RB;hou;a;nwe;7.3;200
3;2017;2612;Stewart, Jonathan;RB;nyg;a;phi;7.1;0
3;2017;2924;Anderson, C.J.;RB;car;h;nor;6.3;200
3;2017;2741;Ivory, Chris;RB;buf;h;den;6.2;900
3;2017;5567;Breida, Matt;RB;sfo;h;lar;5.9;600
3;2017;2553;Peterson, Adrian;RB;nor;a;car;5.7;700
3;2017;5538;Perine, Samaje;RB;was;h;oak;5.5;900
3;2017;2911;Cunningham, Benny;RB;chi;h;pit;5.3;400
3;2017;5472;Perkins, Paul;RB;nyg;a;phi;5;
3;2017;2816;Lewis, Dion;RB;ten;h;sea;4.7;900
3;2017;2998;Ajayi, Jay;RB;mia;a;nyj;4.5;500
3;2017;2908;Juszczyk, Kyle;RB;sfo;h;lar;4.4;0
3;2017;2830;Vereen, Shane;RB;nor;a;car;4.3;700
3;2017;2976;Darkwa, Orleans;RB;nyg;a;phi;4.3;
3;2017;2647;Tolbert, Mike;RB;buf;h;den;4.1;
3;2017;2928;Hill, Jeremy;RB;nwe;h;hou;3.9;300
3;2017;2954;White, James;RB;nwe;h;hou;3.8;0
3;2017;2552;Lynch, Marshawn;RB;oak;a;was;3.6;100
3;2017;2987;West, Charcandrick;RB;kan;a;lac;3.3;800
3;2017;2645;Johnson, Chris;RB;ari;h;dal;3.1;
3;2017;2894;Gillislee, Mike;RB;nor;a;car;3.1;400
3;2017;2867;Turbin, Robert;RB;ind;h;cle;3;0
3;2017;5526;Brown, Mack;RB;was;h;oak;2.7;0
3;2017;2613;Forte, Matt;RB;nyj;h;mia;2.5;
3;2017;2935;McKinnon, Jerick;RB;sfo;h;lar;2.4;800
3;2017;5544;McGuire, Elijah;RB;nyj;h;mia;2.4;0
3;2017;2931;Sims, Charles;RB;tam;a;min;2.3;800
3;2017;5581;Ham, C.J.;RB;min;h;tam;2.2;0
3;2017;2957;Williams, Damien;RB;kan;a;lac;2.1;0
3;2017;2822;Sherman, Anthony;RB;kan;a;lac;2.1;0
3;2017;2910;Bohanon, Tommy;RB;jac;h;bal;1.8;0
3;2017;5490;Richard, Jalen;RB;oak;a;was;1.8;200
3;2017;5470;Ervin, Tyler;RB;hou;a;nwe;1.8;0
3;2017;2929;West, Terrance;RB;nor;a;car;1.6;0
3;2017;5575;Ekeler, Austin;RB;lac;h;kan;1.6;400
3;2017;2818;Rodgers, Jacquizz;RB;tam;a;min;1.5;600
3;2017;5446;Drake, Kenyan;RB;mia;a;nyj;1.2;900
3;2017;2916;Whittaker, Fozzy;RB;car;h;nor;1.2;
3;2017;2484;Sproles, Darren;RB;phi;h;nyg;1.1;800
3;2017;5541;Williams, Jamaal;RB;gnb;h;cin;0.6;0
3;2017;2899;Murray, Latavius;RB;min;h;tam;0.5;800
3;2017;5397;Zenner, Zach;RB;det;h;atl;0.5;0
3;2017;5374;Watson, Terrell;RB;lac;h;kan;0.3;0
3;2017;3552;Jones, Matt;RB;phi;h;nyg;0.3;0
3;2017;2918;Williams, Kerwynn;RB;kan;a;lac;0.3;0
3;2017;5482;Janovich, Andy;RB;den;a;buf;0.2;0
3;2017;5414;Mostert, Raheem;RB;sfo;h;lar;0.1;0
3;2017;5561;Henderson, De'Angelo;RB;den;a;buf;0.1;800
3;2017;5507;Barber, Peyton;RB;tam;a;min;0;100
3;2017;5573;Edmunds, Trey;RB;nor;a;car;0;600
3;2017;5537;Conner, James;RB;pit;a;chi;0;500
3;2017;3191;Smith, Rod;RB;dal;a;ari;0;600
3;2017;5424;Diggs, Stefon;WR;min;h;tam;40.3;300
3;2017;3501;Fitzgerald, Larry;WR;ari;h;dal;36.9;600
3;2017;5255;Cooks, Brandin;WR;lar;a;sfo;35.1;600
3;2017;5252;Watkins, Sammy;WR;kan;a;lac;31.6;100
3;2017;5151;Hilton, T.Y.;WR;ind;h;cle;31.3;800
3;2017;5091;Green, A.J.;WR;cin;a;gnb;30.1;300
3;2017;3474;Brown, Antonio;WR;pit;a;chi;30;600
3;2017;5136;Baldwin, Doug;WR;sea;a;ten;29.5;200
3;2017;5456;Shepard, Sterling;WR;nyg;a;phi;29.3;500
3;2017;5323;Beckham Jr., Odell;WR;nyg;a;phi;28.9;0
3;2017;3754;Garcon, Pierre;WR;sfo;h;lar;24.2;900
3;2017;3751;Nelson, Jordy;WR;oak;a;was;23.2;100
3;2017;5167;Hogan, Chris;WR;nwe;h;hou;22.8;100
3;2017;5459;Thomas, Michael;WR;nor;a;car;21.7;800
3;2017;5380;Parker, DeVante;WR;mia;a;nyj;21.6;300
3;2017;5511;Allison, Geronimo;WR;gnb;h;cin;21.2;900
3;2017;5182;Matthews, Rishard;WR;ten;h;sea;20.7;800
3;2017;5485;Hill, Tyreek;WR;kan;a;lac;20;500
3;2017;5217;Woods, Robert;WR;lar;a;sfo;19.8;200
3;2017;5173;Benjamin, Travis;WR;lac;h;kan;19.4;600
3;2017;5361;Gabriel, Taylor;WR;chi;h;pit;18.9;100
3;2017;3995;Tate, Golden;WR;det;h;atl;18.8;700
3;2017;5502;Anderson, Robby;WR;nyj;h;mia;18.5;700
3;2017;3770;Jackson, DeSean;WR;tam;a;min;18.4;600
3;2017;5219;Butler, Brice;WR;ari;h;dal;17;600
3;2017;5089;Jones, Julio;WR;atl;a;det;16.1;600
3;2017;3997;Thomas, Demaryius;WR;den;a;buf;15.8;700
3;2017;5265;Ellington, Bruce;WR;hou;a;nwe;15.8;400
3;2017;5333;Thielen, Adam;WR;min;h;tam;14.8;900
3;2017;5206;Hopkins, DeAndre;WR;hou;a;nwe;14.6;300
3;2017;3627;Marshall, Brandon;WR;sea;a;ten;14.6;700
3;2017;3983;Sanders, Emmanuel;WR;den;a;buf;14.5;0
3;2017;3824;Britt, Kenny;WR;cle;a;ind;14.4;800
3;2017;3670;Ginn Jr., Ted;WR;nor;a;car;13.9;300
3;2017;5253;Evans, Mike;WR;tam;a;min;13.7;700
3;2017;5412;Humphries, Adam;WR;tam;a;min;12.8;200
3;2017;5159;Sanu, Mohamed;WR;atl;a;det;12.8;800
3;2017;5571;Taylor, Trent;WR;sfo;h;lar;12.2;600
3;2017;5460;Doctson, Josh;WR;was;h;oak;12.2;500
3;2017;5198;Allen, Keenan;WR;lac;h;kan;11.1;500
3;2017;5341;Hurns, Allen;WR;dal;a;ari;11;700
3;2017;5260;Richardson, Paul;WR;was;h;oak;11;900
3;2017;5335;Landry, Jarvis;WR;cle;a;ind;10.8;500
3;2017;5229;Brown, Jaron;WR;sea;a;ten;10.7;300
3;2017;5256;Lee, Marqise;WR;jac;h;bal;10.5;900
3;2017;5339;Wilson, Albert;WR;mia;a;nyj;10.4;700
3;2017;5410;Crowder, Jamison;WR;was;h;oak;10.2;0
3;2017;5381;Funchess, Devin;WR;car;h;nor;9.8;200
3;2017;5153;Jeffery, Alshon;WR;phi;h;nyg;9.6;0
3;2017;5353;Fowler, Bennie;WR;chi;h;pit;9.5;0
3;2017;5458;Jones, T.J.;WR;det;h;atl;9.3;
3;2017;5111;Kerley, Jeremy;WR;buf;h;den;9.2;700
3;2017;3891;Bryant, Dez;WR;dal;a;ari;9.2;
3;2017;5254;Matthews, Jordan;WR;nwe;h;hou;9.1;200
3;2017;5212;Stills, Kenny;WR;mia;a;nyj;9.1;700
3;2017;5263;Adams, Davante;WR;gnb;h;cin;9;800
3;2017;5188;Wright, Jarius;WR;car;h;nor;8.9;300
3;2017;3902;Decker, Eric;WR;nwe;h;hou;8.9;
3;2017;5177;Holmes, Andre;WR;buf;h;den;8.6;100
3;2017;5205;Goodwin, Marquise;WR;sfo;h;lar;8.2;600
3;2017;5326;Coleman, Brandon;WR;nor;a;car;8.1;600
3;2017;3851;Amendola, Danny;WR;mia;a;nyj;7.8;200
3;2017;5216;Williams, Terrance;WR;dal;a;ari;7.7;800
3;2017;5579;Godwin, Chris;WR;tam;a;min;7.4;100
3;2017;5186;Kearse, Jermaine;WR;nyj;h;mia;7.2;0
3;2017;5113;Smith, Torrey;WR;car;h;nor;6.9;500
3;2017;5344;Moncrief, Donte;WR;jac;h;bal;6.4;0
3;2017;2580;Grant, Ryan;WR;ind;h;cle;6.1;900
3;2017;5553;Smith-Schuster, JuJu;WR;pit;a;chi;5.9;900
3;2017;5556;Samuel, Curtis;WR;car;h;nor;5.6;600
3;2017;5168;Jones, Marvin;WR;det;h;atl;5.4;500
3;2017;5496;Lewis, Tommylee;WR;nor;a;car;5.3;0
3;2017;5408;Roberts, Seth;WR;oak;a;was;5;100
3;2017;5386;Lockett, Tyler;WR;sea;a;ten;5;300
3;2017;5367;Bryant, Martavis;WR;oak;a;was;5;200
3;2017;5554;Golladay, Kenny;WR;det;h;atl;4.5;800
3;2017;5134;Robinson, Aldrick;WR;sfo;h;lar;4.3;0
3;2017;5378;Agholor, Nelson;WR;phi;h;nyg;4;900
3;2017;1407;Pryor, Terrelle;WR;nyj;h;mia;3.9;400
3;2017;5430;Clay, Kaelin;WR;buf;h;den;3.8;0
3;2017;5552;Kupp, Cooper;WR;lar;a;sfo;3.7;200
3;2017;5584;Leslie, Jordan;WR;den;a;buf;3.6;0
3;2017;5432;Williams, Tyrell;WR;lac;h;kan;3.5;200
3;2017;5555;Taylor, Taywan;WR;ten;h;sea;3.5;600
3;2017;5551;Stewart, ArDarius;WR;nyj;h;mia;3.4;0
3;2017;5429;Bray, Quan;WR;hou;a;nwe;3.2;0
3;2017;5239;Golden, Brittan;WR;ari;h;dal;3.1;
3;2017;5475;Higgins, Rashard;WR;cle;a;ind;3;0
3;2017;5515;Robinson, Demarcus;WR;kan;a;lac;2.9;400
3;2017;5257;Benjamin, Kelvin;WR;car;h;nor;2.8;0
3;2017;5476;Miller, Braxton;WR;hou;a;nwe;2.5;100
3;2017;2958;Thomas, De'Anthony;WR;kan;a;lac;2.4;0
3;2017;5585;Brown, Noah;WR;dal;a;ari;2.3;0
3;2017;5570;Cole, Keelan;WR;jac;h;bal;2.3;800
3;2017;5208;Patterson, Cordarrelle;WR;nwe;h;hou;2.2;500
3;2017;3978;Roberts, Andre;WR;nyj;h;mia;2.2;0
3;2017;5486;Grant, Jakeem;WR;mia;a;nyj;2.2;400
3;2017;5455;Boyd, Tyler;WR;cin;a;gnb;2.1;100
3;2017;5481;Louis, Ricardo;WR;cle;a;ind;2;0
3;2017;5442;Williams, Kasen;WR;ind;h;cle;2;0
3;2017;5277;Campanaro, Michael;WR;ten;h;sea;2;0
3;2017;3809;Wallace, Mike;WR;phi;h;nyg;2;200
3;2017;5160;Thompson, Deonte;WR;chi;h;pit;1.9;0
3;2017;5275;Aiken, Kamar;WR;phi;h;nyg;1.9;0
3;2017;5283;Reedy, Bernard;WR;tam;a;min;1.9;0
3;2017;3830;Maclin, Jeremy;WR;bal;a;jac;1.8;
3;2017;5368;Matthews, Chris;WR;bal;a;jac;1.8;
3;2017;5580;Williams, Chad;WR;ari;h;dal;1.8;200
3;2017;3872;Crabtree, Michael;WR;bal;a;jac;1.7;400
3;2017;5376;Cooper, Amari;WR;oak;a;was;1.6;100
3;2017;5508;Lewis, Roger;WR;nyg;a;phi;1.6;200
3;2017;3946;LaFell, Brandon;WR;cin;a;gnb;1.5;700
3;2017;5163;Beasley, Cole;WR;dal;a;ari;1.4;600
3;2017;5453;Treadwell, Laquon;WR;min;h;tam;1.2;400
3;2017;5097;Inman, Dontrelle;WR;lac;h;kan;1.2;
3;2017;5462;Cooper, Pharoh;WR;lar;a;sfo;0.4;0
3;2017;5574;McKenzie, Isaiah;WR;den;a;buf;0.4;0
3;2017;5199;Austin, Tavon;WR;dal;a;ari;0.4;800
3;2017;5569;Switzer, Ryan;WR;pit;a;chi;0.3;0
3;2017;5578;Hollins, Mack;WR;phi;h;nyg;0;700
3;2017;5557;Jones, Zay;WR;buf;h;den;0;700
3;2017;3848;Heyward-Bey, Darrius;WR;pit;a;chi;0;100
3;2017;5384;Dorsett, Phillip;WR;nwe;h;hou;0;700
3;2017;5409;Nelson, J.J.;WR;ari;h;dal;0;400
3;2017;5385;Conley, Chris;WR;kan;a;lac;0;400
3;2017;5268;Latimer, Cody;WR;nyg;a;phi;0;200
3;2017;5162;Wright, Kendall;WR;min;h;tam;0;600
3;2017;5572;Darboh, Amara;WR;nwe;h;hou;0;300
3;2017;5474;Carroo, Leonte;WR;mia;a;nyj;0;300
3;2017;5191;Bellamy, Josh;WR;chi;h;pit;0;500
3;2017;5478;Rogers, Eli;WR;pit;a;chi;-1;0
3;2017;4324;Lewis, Marcedes;TE;gnb;h;cin;28.2;500
3;2017;4494;Gronkowski, Rob;TE;nwe;h;hou;22.9;900
3;2017;4569;Ertz, Zach;TE;phi;h;nyg;18.5;600
3;2017;4592;Griffin, Ryan;TE;hou;a;nwe;17.1;800
3;2017;4323;Davis, Vernon;TE;was;h;oak;16.8;900
3;2017;4543;Clay, Charles;TE;buf;h;den;15.9;500
3;2017;4578;Willson, Luke;TE;det;h;atl;14.3;0
3;2017;4437;Cook, Jared;TE;oak;a;was;14.3;700
3;2017;4492;Graham, Jimmy;TE;gnb;h;cin;14.2;800
3;2017;4648;Brate, Cameron;TE;tam;a;min;13.3;0
3;2017;4538;Kendricks, Lance;TE;gnb;h;cin;13.2;500
3;2017;4292;Watson, Ben;TE;nor;a;car;10.2;100
3;2017;4493;Gresham, Jermaine;TE;ari;h;dal;9.7;600
3;2017;4701;Engram, Evan;TE;nyg;a;phi;9.5;700
3;2017;4706;Smith, Jonnu;TE;ten;h;sea;9.4;800
3;2017;4702;Njoku, David;TE;cle;a;ind;9.2;400
3;2017;4602;Seferian-Jenkins, Austin;TE;jac;h;bal;8.1;200
3;2017;4709;Shaheen, Adam;TE;chi;h;pit;7.2;500
3;2017;4564;Celek, Garrett;TE;sfo;h;lar;7.1;600
3;2017;4360;Walker, Delanie;TE;ten;h;sea;7.1;900
3;2017;4652;Kroft, Tyler;TE;cin;a;gnb;5.8;700
3;2017;4270;Gates, Antonio;TE;lac;h;kan;5;600
3;2017;4690;DeValve, Seth;TE;cle;a;ind;4.9;700
3;2017;4542;Green, Virgil;TE;lac;h;kan;4.8;700
3;2017;4534;Thomas, Julius;TE;mia;a;nyj;4.6;
3;2017;4407;Bennett, Martellus;TE;gnb;h;cin;4.2;
3;2017;4661;O'Leary, Nick;TE;buf;h;den;4.1;500
3;2017;4653;James, Jesse;TE;pit;a;chi;3.9;700
3;2017;4660;Boyle, Nick;TE;bal;a;jac;3.4;500
3;2017;4552;Fleener, Coby;TE;nor;a;car;3.1;
3;2017;4601;Ebron, Eric;TE;ind;h;cle;2.9;300
3;2017;4707;Hollister, Jacob;TE;nwe;h;hou;2.9;500
3;2017;4618;Burton, Trey;TE;chi;h;pit;2.7;300
3;2017;4461;Miller, Zach;TE;chi;h;pit;2.7;
3;2017;4599;Carrier, Derek;TE;oak;a;was;2.7;500
3;2017;4594;Doyle, Jack;TE;ind;h;cle;2.6;600
3;2017;4679;Anderson, Stephen;TE;hou;a;nwe;2.4;700
3;2017;4664;O'Shaughnessy, James;TE;jac;h;bal;2.2;500
3;2017;4700;Howard, O.J.;TE;tam;a;min;2.2;100
3;2017;4605;Niklas, Troy;TE;nwe;h;hou;2;500
3;2017;4677;Hooper, Austin;TE;atl;a;det;1.9;900
3;2017;4609;Fells, Darren;TE;cle;a;ind;1.8;500
3;2017;4703;Kittle, George;TE;sfo;h;lar;1.8;300
3;2017;4482;Dickson, Ed;TE;sea;a;ten;1.8;800
3;2017;4590;Williams, Brandon;TE;ind;h;cle;1.7;
3;2017;4708;Daniels, Darrell;TE;sea;a;ten;1.6;500
3;2017;4692;Derby, A.J.;TE;den;a;buf;1.5;500
3;2017;4682;Cross, Alan;TE;tam;a;min;1.5;500
3;2017;4680;Higbee, Tyler;TE;lar;a;sfo;1.4;900
3;2017;4537;Rudolph, Kyle;TE;min;h;tam;1.4;500
3;2017;4685;Telfer, Randall;TE;cle;a;ind;1.4;
3;2017;4637;Supernaw, Phillip;TE;ten;h;sea;1.3;500
3;2017;4586;Hill, Josh;TE;nor;a;car;1.3;700
3;2017;4262;Witten, Jason;TE;dal;a;ari;1.3;
3;2017;4582;Kelce, Travis;TE;kan;a;lac;1.1;400
3;2017;4651;Walford, Clive;TE;nyj;h;mia;0.9;800
3;2017;5110;Paul, Niles;TE;jac;h;bal;0.7;500
3;2017;4391;Harris, Clark;TE;cin;a;gnb;0;500
3;2017;4705;Everett, Gerald;TE;lar;a;sfo;0;500
3;2017;4629;Rodgers, Richard;TE;phi;h;nyg;0;500
3;2017;4576;Sims, Dion;TE;chi;h;pit;0;500
3;2017;4513;Paulsen, Logan;TE;atl;a;det;0;500
3;2017;4588;McGrath, Sean;TE;det;h;atl;0;500
3;2017;4697;Manhertz, Chris;TE;car;h;nor;0;500
3;2017;4554;Ellison, Rhett;TE;nyg;a;phi;0;500
3;2017;4684;Sterling, Neal;TE;nyj;h;mia;0;500
3;2017;1463;Thomas, Logan;TE;buf;h;den;0;500
3;2017;4681;Travis, Ross;TE;kan;a;lac;0;500
3;2017;4675;Henry, Hunter;TE;lac;h;kan;0;500
3;2017;4668;Swaim, Geoff;TE;dal;a;ari;0;500
3;2017;5411;Mayle, Vince;TE;bal;a;jac;0;500
3;2017;4642;Harris, Demetrius;TE;kan;a;lac;0;700
3;2017;4656;Uzomah, C.J.;TE;cin;a;gnb;0;500
3;2017;4604;Grimble, Xavier;TE;pit;a;chi;0;500
3;2017;4676;Heuerman, Jeff;TE;den;a;buf;0;600
3;2017;4670;Tye, Will;TE;nwe;h;hou;0;500
3;2017;4686;Adams, Jerell;TE;nyg;a;phi;0;500
3;2017;4535;Smith, Lee;TE;oak;a;was;0;500
3;2017;4689;Koyack, Ben;TE;jac;h;bal;0;500
3;2017;4551;Allen, Dwayne;TE;nwe;h;hou;0;800
3;2017;4666;Bell, Blake;TE;min;h;tam;0;500
3;2017;4499;Hoomanawanui, Michael;TE;nor;a;car;0;500
3;2017;2978;Hewitt, Ryan;TE;cin;a;gnb;0;500
3;2017;4577;Toilolo, Levine;TE;det;h;atl;0;500
3;2017;4688;Vannett, Nick;TE;sea;a;ten;0;600
3;2017;4532;Stocker, Luke;TE;tam;a;min;0;500
3;2017;4694;Morgan, David;TE;min;h;tam;0;500
3;2017;4595;Gray, Marqueis;TE;mia;a;nyj;0;500
3;2017;4572;McDonald, Vance;TE;pit;a;chi;0;200
3;2017;7019;New Orleans;Def;nor;a;car;14;600
3;2017;7007;Cincinnati;Def;cin;a;gnb;14;700
3;2017;7021;New York J;Def;nyj;h;mia;14;400
3;2017;7031;Washington;Def;was;h;oak;14;800
3;2017;7011;Detroit;Def;det;h;atl;13;400
3;2017;7014;Jacksonville;Def;jac;h;bal;12;700
3;2017;7015;Kansas City;Def;kan;a;lac;12;300
3;2017;7006;Chicago;Def;chi;h;pit;10;300
3;2017;7032;Houston;Def;hou;a;nwe;9;200
3;2017;7017;Minnesota;Def;min;h;tam;9;500
3;2017;7004;Buffalo;Def;buf;h;den;8;0
3;2017;7009;Dallas;Def;dal;a;ari;7;300
3;2017;7012;Green Bay;Def;gnb;h;cin;6;200
3;2017;7024;Pittsburgh;Def;pit;a;chi;6;400
3;2017;7018;New England;Def;nwe;h;hou;6;400
3;2017;7013;Indianapolis;Def;ind;h;cle;6;400
3;2017;7022;Oakland;Def;oak;a;was;5;200
3;2017;7016;Miami;Def;mia;a;nyj;5;400
3;2017;7020;New York G;Def;nyg;a;phi;5;600
3;2017;7026;LA Chargers;Def;lac;h;kan;5;800
3;2017;7010;Denver;Def;den;a;buf;4;300
3;2017;7023;Philadelphia;Def;phi;h;nyg;4;0
3;2017;7008;Cleveland;Def;cle;a;ind;4;0
3;2017;7025;LA Rams;Def;lar;a;sfo;4;600
3;2017;7002;Atlanta;Def;atl;a;det;3;500
3;2017;7030;Tennessee;Def;ten;h;sea;1;900
3;2017;7005;Carolina;Def;car;h;nor;0;200
3;2017;7027;San Francisco;Def;sfo;h;lar;0;100
3;2017;7001;Arizona;Def;ari;h;dal;0;500
3;2017;7029;Tampa Bay;Def;tam;a;min;-1;0
3;2017;7028;Seattle;Def;sea;a;ten;-1;100
3;2017;7003;Baltimore;Def;bal;a;jac;-4;800
